libassuan 2.5.7-2
libasyncns 1:0.8+r3+g68cd5af-2
libatasmart 0.19-6
libatomic_ops 7.8.2-1
libavc1394 0.5.4-6
libavif 1.0.4-3
libavtp 0.2.0-2
libb2 0.98.1-2
libblockdev 3.1.1-2
libblockdev-crypto 3.1.1-2
libblockdev-fs 3.1.1-2
libblockdev-loop 3.1.1-2
libblockdev-mdraid 3.1.1-2
libblockdev-nvme 3.1.1-2
libblockdev-part 3.1.1-2
libblockdev-swap 3.1.1-2
libbluray 1.3.4-1
libbpf 1.4.2-1
libbs2b 3.1.0-8
libbsd 0.12.2-2
libbytesize 2.8-3
libcaca 0.99.beta20-4
libcamera 0.3.0-1
libcamera-ipa 0.3.0-1
libcanberra 1:0.30+r2+gc0620e4-3
libcap 2.70-1
libcap-ng 0.8.5-2
libcbor 0.11.0-1
libcdio 2.1.0-3
libcdr 0.1.7-8
libcloudproviders 0.3.6-1
libcmis 0.6.2-1
libcolord 1.4.7-2
libconfig 1.7.3-2
libcups 2:2.4.10-1
libcupsfilters 2.0.0-2
libdaemon 0.14-5
libdatrie 0.2.13-4
libdbusmenu-glib 16.04.0.r498-2
libdbusmenu-gtk3 16.04.0.r498-2
libdbusmenu-qt5 0.9.3+16.04.20160218-7
libdc1394 2.2.7-1
libdca 0.0.7-2
libde265 1.0.15-1
libdecor 0.2.2-1
libdeflate 1.20-2
libdisplay-info 0.1.1-3
libdmtx 0.7.7-1
libdovi 3.3.0-2
libdrm 2.4.121-1
libdv 1.0.0-11
libdvbpsi 1:1.3.3-3
libdvdcss 1.4.3-1
libdvdnav 6.1.1-2
libdvdread 6.1.3-2
libe-book 0.1.3-16
libebml 1.4.5-1
libedit 20240517_3.1-1
libei 1.2.1-1
libelf 0.191-3
libepoxy 1.5.10-2
libepubgen 0.1.1-4
libetonyek 0.1.10-3
libev 4.33-3
libevdev 1.13.2-1
libevent 2.1.12-4
libexif 0.6.24-2
libexttextcat 3.4.7-1
libfabric 1.21.0-1
libfakekey 0.3-2
libfdk-aac 2.0.3-1
libffi 3.4.6-1
libfm 1.3.2-1
libfm-extra 1.3.2-1
libfm-gtk2 1.3.2-1
libfontenc 1.1.8-1
libfreeaptx 0.1.1-1
libfreehand 0.1.2-4
libftdi 1.5-6
libgcrypt 1.10.3-1
libgee 0.20.6-1
libgirepository 1.80.1-3
libgit2 1:1.8.1-1
libglvnd 1.7.0-1
libgme 0.6.3-4
libgnomekbd 1:3.28.1-1
libgpg-error 1.49-1
libgphoto2 2.5.31-1
libgtop 2.41.3-2
libgudev 238-1
libgusb 0.4.9-1
libhandy 1.8.3-1
libheif 1.17.6-5
libical 3.0.18-2
libice 1.1.1-2
libid3tag 0.16.3-2
libidn 1.42-1
libidn2 2.3.7-1
libiec61883 1.2.0-7
libieee1284 0.2.11-16
libimagequant 4.3.1-1
libimobiledevice 1.3.0-13
libimobiledevice-glue 1.3.0-1
libinih 58-1
libinput 1.26.0-1
libinstpatch 1.1.6-2
libisl 0.26-2
libixion 0.19.0-2
libjcat 0.2.1-1
libjpeg-turbo 3.0.3-1
libjxl 0.10.2-1
libkate 0.4.1-9
libkcddb 24.05.1-1
libkcddb5 24.05.1-1
libkcompactdisc 24.05.1-1
libkdcraw 24.05.1-1
libkdcraw5 24.05.1-1
libkexiv2 24.05.1-1
libksane 24.05.1-1
libksane5 24.05.1-1
libksba 1.6.6-1
libkscreen 6.0.5-1
libksysguard 6.0.5-1
liblangtag 0.6.7-1
liblc3 1.1.1-1
libldac 2.0.2.3-1
libldap 2.6.7-2
libliftoff 0.5.0-1
liblqr 0.4.2-3
liblrdf 0.6.1-4
libltc 1.3.2-1
libluv 1.48.0_2-1
libmad 0.15.1b-10
libmalcontent 0.12.0-1
libmanette 0.2.7-1
libmatroska 1.7.1-1
libmbim 1.30.0-1
libmd 1.1.0-1
libmfx 23.2.2-3
libmicrodns 0.2.0-1
libmm-glib 1.22.0-1
libmng 2.0.3-3
libmnl 1.0.5-2
libmodplug 0.8.9.0-5
libmpc 1.3.1-1
libmpcdec 1:0.1+r475-5
libmpdclient 2.22-1
libmpeg2 0.5.1-10
libmspack 1:1.11-1
libmspub 0.1.4-16
libmtp 1.1.21-1
libmusicbrainz5 5.1.0-5
libmwaw 0.3.22-1
libndp 1.8-2
libnest2d 0.4-2
libnet 2:1.3-1
libnetfilter_conntrack 1.0.9-2
libnewt 0.52.24-2
libnfnetlink 1.0.2-2
libnftnl 1.2.6-1
libnghttp2 1.62.1-1
libnghttp3 1.4.0-1
libngtcp2 1.6.0-1
libnice 0.1.22-1
libnl 3.9.0-1
libnm 1.48.0-1
libnma 1.10.6-2
libnma-common 1.10.6-2
libnotify 0.8.3-1
libnsl 2.0.1-1
libnumbertext 1.0.11-1
libnvme 1.9-1
libodfgen 0.1.8-2
libogg 1.3.5-2
libomxil-bellagio 0.9.3-4
libopenmpt 0.7.8-1
liborcus 0.19.2-2
libp11-kit 0.25.3-1
libpackagekit-glib 1.2.8-8
libpagemaker 0.0.4-3
libpamac 11.6.4+2+g1421283-1
libpamac-flatpak-plugin 11.6.4+2+g1421283-1
libpaper 2.2.5-1
libpcap 1.10.4-1
libpciaccess 0.18.1-2
libpgm 5.3.128-3
libpipeline 1.5.7-2
libpipewire 1:1.0.7-2
libplacebo 6.338.2-7
libplasma 6.0.5-1
libplist 2.6.0-1
libpng 1.6.43-1
libppd 2.0.0-1
libproxy 0.5.7-1
libpsl 0.21.5-2
libpulse 17.0-3
libqaccessibilityclient-qt5 0.6.0-1
libqaccessibilityclient-qt6 0.6.0-1
libqalculate 5.1.1-2
libqmi 1.34.0-1
libqrtr-glib 1.2.2-2
libqxp 0.0.2-12
libraqm 0.10.1-1
libraw 0.21.2-1
libraw1394 2.1.2-3
libreoffice-fresh 24.2.4-2
librevenge 0.0.5-2
librsvg 2:2.58.1-1
librsync 1:2.3.4-1
libsamplerate 0.2.2-2
libsasl 2.1.28-4
libsavitar 5.3.0-0.2
libseccomp 2.5.5-3
libsecret 0.21.4-1
libshout 1:2.4.6-2
libsidplay 1.36.59-10
libsigc++ 2.12.1-1
libsigc++-3.0 3.6.0-1
libsm 1.2.4-1
libsmbios 2.4.3-7
libsndfile 1.2.2-2
libsodium 1.0.19-3
libsoup 2.74.3-1
libsoup3 3.4.4-1
libsoxr 0.1.3-3
libspectre 0.2.12-1
libspnav 1.1-1
libsrtp 1:2.6.0-1
libssh 0.10.6-2
libssh2 1.11.0-1
libstaroffice 0.0.7-2
libstemmer 2.2.0-2
libsysprof-capture 46.0-3
libtar 1.2.20-7
libtasn1 4.19.0-1
libteam 1.32-1
libtermkey 0.22-3
libthai 0.1.29-3
libtheora 1.1.1-6
libtiff 4.6.0-5
libtirpc 1.3.4-1
libtommath 1.3.0-1
libtool 2.5.0+1+g38c166c8-1
libtraceevent 1:1.8.2-2
libtracefs 1.8.0-1
libunibreak 6.1-1
libunistring 1.2-1
libunwind 1.8.1-3
libupnp 1.14.19-2
liburcu 0.14.0-1
liburing 2.6-2
libusb 1.0.27-1
libusb-compat 0.1.8-1
libusbmuxd 2.1.0-1
libutempter 1.2.1-4
libuv 1.48.0-2
libva 2.21.0-1
libva-intel-driver 2.4.1-2
libva-mesa-driver 1:24.1.1-1
libva-vdpau-driver 0.7.4-6
libvdpau 1.5-2
libverto 0.3.2-5
libvisio 0.1.7-11
libvorbis 1.3.7-3
libvpl 2.11.0-1
libvpx 1.14.0-1
libvterm 0.3.3-1
libwacom 2.12.1-1
libwbclient 4.20.1-2
libwebp 1.4.0-1
libwireplumber 0.5.3-1
libwpd 0.10.3-4
libwpe 1.16.0-1
libwps 0.4.14-1
libx11 1.8.9-1
libx86emu 3.5-3
libxau 1.0.11-2
libxaw 1.0.16-1
libxcb 1.17.0-1
libxcomposite 0.4.6-1
libxcrypt 4.4.36-1
libxcursor 1.2.2-1
libxcvt 0.1.2-1
libxdamage 1.1.6-1
libxdg-basedir 1.2.3-2
libxdmcp 1.1.5-1
libxext 1.3.6-1
libxfce4ui 4.18.6-1
libxfce4util 4.18.2-1
libxfixes 6.0.1-1
libxfont2 2.0.6-2
libxft 2.3.8-1
libxi 1.8.1-1
libxinerama 1.1.5-1
libxkbcommon 1.7.0-2
libxkbcommon-x11 1.7.0-2
libxkbfile 1.1.3-1
libxklavier 5.4-5
libxml2 2.13.0-4
libxmlb 0.3.19-1
libxmu 1.2.1-1
libxpm 3.5.17-1
libxrandr 1.5.4-1
libxrender 0.9.11-1
libxres 1.2.2-1
libxshmfence 1.3.2-1
libxslt 1.1.40-2
libxss 1.2.4-1
libxt 1.3.0-1
libxtst 1.2.4-1
libxv 1.0.12-1
libxvmc 1.0.14-1
libxxf86vm 1.1.5-1
libyaml 0.2.5-2
libyuv r2426+464c51a0-1
libzip 1.10.1-1
libzmf 0.0.2-16
licenses 20240206-1
lilv 0.24.24-2
linux-api-headers 6.8-1
linux-firmware 20240610.9c10a208-1
linux-firmware-whence 20240610.9c10a208-1
linux61 6.1.94-1
llvm 17.0.6-5
llvm-libs 17.0.6-5
lm_sensors 1:3.6.0.r41.g31d1f125-2
lmdb 0.9.32-1
logrotate 3.21.0-2
lpsolve 5.5.2.11-2
lsb-release 2.0.r53.a86f885-1
lua 5.4.6-3
lua-lpeg 1.1.0-2
lua51-lpeg 1.1.0-2
lua52 5.2.4-6
luajit 2.1.1716656478-1
lv2 1.18.10-1
lvm2 2.03.24-1
lxappearance 0.6.3-4
lxmenu-data 0.1.5-3
lz4 1:1.9.4-3
lzo 2.10-5
m4 1.4.19-3
mailcap 2.1.54-1
make 4.4.1-2
mako 1.9.0-1
man-db 2.12.1-1
man-pages 6.9.1-1
manjaro-alsa 20221002-1
manjaro-application-utility 1.3.3-11
manjaro-base-skel 20171029-3
manjaro-browser-settings 20231111-1
manjaro-hello 0.7.2-6
manjaro-hotfixes 2024.1-2
manjaro-icons 20240502-1
manjaro-kde-settings 20240501-1
manjaro-keyring 20230719-3
manjaro-printer 20220924-1
manjaro-pulse 20221015-2
manjaro-release 24.0.3-1
manjaro-settings-manager 0.5.7-22
manjaro-settings-manager-kcm 0.5.7-21
manjaro-settings-manager-knotifier 0.5.7-22
manjaro-system 20230401-1
manjaro-zsh-config 0.26-1
md4c 0.5.2-1
mdadm 4.3-2
med-openmpi 4.1.1-9
media-player-info 24-2
memtest86+ 7.00-1
memtest86+-efi 7.00-1
menu-cache 1.1.0-4
mesa 1:24.1.1-1
mesa-demos 9.0.0-4
mesa-utils 9.0.0-4
mesa-vdpau 1:24.1.1-1
meson 1.4.1-1
mhwd 0.6.5-36
mhwd-amdgpu 19.1.0-1
mhwd-ati 19.1.0-1
mhwd-db 0.6.5-36
mhwd-nvidia 550.90.07-7
mhwd-nvidia-390xx 390.157-13
mhwd-nvidia-470xx 470.256.02-3
milou 6.0.5-1
minizip 1:1.3.1-2
mjpegtools 2.2.1-2
mkinitcpio 39.2-2
mkinitcpio-busybox 1.36.1-1
mkinitcpio-openswap 0.1.0-4
mobile-broadband-provider-info 20240407-1
modemmanager 1.22.0-1
modemmanager-qt 6.3.0-1
modemmanager-qt5 5.116.0-1
mpdecimal 4.0.0-2
mpfr 4.2.1-3
mpg123 1.32.6-1
msgpack-c 5.0.0-2
msr-tools 1.3-4
mtdev 1.1.6-2
mtpfs 1.1-4
mypy 1.10.0-2
nano 8.0-1
nano-syntax-highlighting 2020.10.10+10+g1aa64a8-2
ncurses 6.5-3
ndctl 78-2
neofetch 7.1.0-2
neon 0.33.0-1
neovide 0.13.1-1
neovim 0.10.0-4
net-snmp 5.9.4-4
netcdf 4.9.2-3
netpbm 10.86.41-1
nettle 3.10-1
network-manager-applet 1.36.0-1
networkmanager 1.48.0-1
networkmanager-l2tp 1.20.16-1
networkmanager-openconnect 1.2.10-1
networkmanager-openvpn 1.10.4-1
networkmanager-pptp 1.2.12-3
networkmanager-qt 6.3.0-1
networkmanager-qt5 5.116.0-1
networkmanager-vpnc 1.2.8-3
nfs-utils 2.6.4-1
nfsidmap 2.6.4-1
nftables 1:1.0.9-3
ngspice 42-1
ninja 1.12.1-1
nitrogen 1.6.1-6
nlopt 2.7.1-11
nm-connection-editor 1.36.0-1
node-gyp 10.1.0-3
nodejs 22.3.0-1
nodejs-nopt 7.2.0-1
noto-fonts 1:24.6.1-1
noto-fonts-emoji 1:2.042-1
npm 10.8.1-1
npth 1.7-1
nspr 4.35-3
nss 3.101-1
nss-mdns 0.15.1-1
ntfs-3g 2022.10.3-1
ntp 4.2.8.p18-1
numactl 2.0.18-1
numlockx 1.2-5
nwg-panel 0.9.34-1
oath-toolkit 2.6.11-2
ocean-sound-theme 6.0.5-1
ocl-icd 2.3.2-1
okular 24.05.1-1
onetbb 2021.12.0-2
oniguruma 6.9.9-1
openal 1.23.1-1
opencascade 1:7.7.2-6
openconnect 1:9.12-1
opencore-amr 0.1.6-1
opencsg 1.6.0-1
opencv 4.9.0-8
openexr 3.2.4-1
openjpeg2 2.5.2-1
openmpi 5.0.3-1
openpmix 5.0.2-1
openresolv 3.13.2-2
openscad 2021.01-11
openssh 9.8p1-1
openssl 3.3.1-1
openucx 1.16.0-1
openvpn 2.6.10-1
opus 1.5.2-1
orc 0.4.38-1
os-prober 1.81-1
ostree 2024.6-1
oxygen 6.0.5-1
oxygen-icons 1:6.0.0-2
oxygen-sounds 6.0.5-1
oxygen5 6.0.5-1
p11-kit 0.25.3-1
p7zip 1:17.05-2
packagekit 1.2.8-8
packagekit-qt5 1.1.2-1
pacman 6.1.0-7
pacman-mirrors 4.26.1-1
pam 1.6.1-2
pamac-cli 11.6.0-4
pamac-gtk 11.7.1-3
pamac-tray-icon-plasma 0.1.3-2
pambase 20230918-1
pandoc-cli 0.1.1.1-112
pango 1:1.54.0-1
pangomm 2.46.4-1
pangomm-2.48 2.52.0-1
parted 3.6-1
partitionmanager 24.05.1-1
paru 2.0.3-1
passim 0.1.8-1
patch 2.7.6-10
pavucontrol 1:6.0-1
pciutils 3.13.0-1
pcmanfm 1.3.2-1
pcre 8.45-4
pcre2 10.44-1
pcsclite 2.2.3-1
perl 5.38.2-1
perl-clone 0.46-2
perl-encode-locale 1.05-11
perl-error 0.17029-5
perl-file-basedir 0.09-3
perl-file-desktopentry 0.22-11
perl-file-listing 6.16-2
perl-file-mimeinfo 0.35-1
perl-html-parser 3.82-1
perl-html-tagset 3.24-1
perl-http-cookiejar 0.014-1
perl-http-cookies 6.11-1
perl-http-daemon 6.16-2
perl-http-date 6.06-1
perl-http-message 6.45-1
perl-http-negotiate 6.01-12
perl-io-html 1.004-4
perl-ipc-system-simple 1.30-5
perl-libwww 6.72-1
perl-lwp-mediatypes 6.04-4
perl-mailtools 2.21-7
perl-net-http 6.23-2
perl-timedate 2.33-5
perl-try-tiny 0.31-3
perl-uri 5.21-1
perl-www-robotrules 6.02-12
perl-xml-parser 2.46-5
perl-xml-writer 0.900-2
phonon-qt5 4.12.0-4
phonon-qt5-gstreamer 4.10.0-4
phonon-qt6 4.12.0-4
phonon-qt6-vlc 0.12.0-2
picom-jonaburg-git 0.1-5
pinentry 1.3.0-1
pipewire 1:1.0.7-2
pixman 0.43.4-1
pkcs11-helper 1.30.0-1
pkgconf 2.1.1-1
pkgfile 21-2
plasma-activities 6.0.5-1
plasma-activities-stats 6.0.5-1
plasma-browser-integration 6.0.5-1
plasma-desktop 6.0.5-1
plasma-framework5 5.116.0-1
plasma-integration 6.0.5-1
plasma-nm 6.0.5-1
plasma-pa 6.0.5-1
plasma-simplemenu 1.0.12-1
plasma-systemmonitor 6.0.5-1
plasma-thunderbolt 6.0.5-1
plasma-workspace 6.0.5.1-2.0
plasma-workspace-wallpapers 6.0.5-1
plasma5-integration 6.0.5-1
plasma5support 6.0.5-1
plasma6-themes-breath 24.0.0-3
plasma6-themes-breath-migration 24.0.0-3
playerctl 2.4.1-3
plymouth 22.02.122-18
plymouth-kcm 6.0.5-1
plymouth-theme-manjaro 2.2-1
polkit 124-2
polkit-kde-agent 6.0.5-1
polkit-qt5 0.200.0-1
polkit-qt6 0.200.0-1
polyclipping 6.4.2-4
poppler 24.06.1-1
poppler-data 0.4.12-1
poppler-glib 24.06.1-1
poppler-qt5 24.06.1-1
poppler-qt6 24.06.1-1
popt 1.19-1
portaudio 1:19.7.0-2
power-profiles-daemon 0.21-1
powerdevil 6.0.5-1
powertop 2.15-1
ppp 2.5.0-3
pptpclient 1.10.0-3
print-manager 1:6.0.5-1
prison 6.3.0-1
prison5 5.116.0-1
procps-ng 4.0.4-3
protobuf 25.3-4
protobuf-c 1.5.0-2
prrte 3.0.5-3
prusa-slicer 2.7.4-1
psmisc 23.7-1
pugixml 1.14-1
pulseaudio 17.0-3
pulseaudio-alsa 1:1.2.12-1
pulseaudio-bluetooth 17.0-3
pulseaudio-ctl 1.70-1
pulseaudio-qt 1.5.0-1
pulseaudio-zeroconf 17.0-3
purpose 6.3.0-1
purpose5 5.116.0-1
pyside2 5.15.12-1
pyside2-tools 5.15.12-1
pyside6 6.7.1-1
python 3.12.4-1
python-appdirs 1.4.4-10
python-argcomplete 3.1.2-1
python-arrow 1.3.0-3
python-attrs 23.2.0-3
python-autocommand 2.2.2-6
python-binaryornot 0.4.4-10
python-cairo 1.26.0-2
python-cairocffi 1.6.1-2
python-certifi 2024.06.02-1
python-cffi 1.16.0-2
python-chardet 5.2.0-2
python-charset-normalizer 3.3.2-2
python-click 8.1.7-3
python-colorama 0.4.6-3
python-configobj 5.0.8-5
python-contourpy 1.2.1-3
python-cookiecutter 2.6.0-2
python-cryptography 42.0.6-1
python-cycler 0.12.1-2
python-dasbus 1.7-3
python-dateutil 2.9.0-5
python-dbus 1.3.2-4
python-docopt 0.6.2-13
python-dotty-dict 1.3.1-4
python-dulwich 0.22.1-1
python-fastbencode 0.2-3
python-fastjsonschema 2.20.0-1
python-fonttools 4.53.0-1
python-gitdb 1:4.0.11-3
python-gitpython 3.1.42-4
python-gobject 3.48.2-1
python-halo 0.0.31-6
python-hid 1.0.6-2
python-hjson 3.1.0-2
python-i3ipc 2.2.1-6
python-idna 3.6-2
python-inflect 7.2.1-2
python-jaraco.context 4.3.0-4
python-jaraco.functools 4.0.1-1
python-jaraco.text 3.12.1-1
python-jinja 1:3.1.4-1
python-jsonschema 4.22.0-1
python-jsonschema-specifications 2023.12.1-2
python-keyutils 0.6-10
python-kiwisolver 1.4.5-3
python-log_symbols 0.0.14-6
python-manjaro-sdk 1:0.1.1-1
python-markdown 3.6-3
python-markdown-it-py 3.0.0-2
python-markupsafe 2.1.5-2
python-matplotlib 3.8.3-3
python-mdurl 0.1.2-5
python-merge3 0.0.15-1
python-milc 1.8.0-2
python-more-itertools 10.2.0-2
python-mypy_extensions 1.0.0-4
python-netifaces 0.11.0-5
python-npyscreen 4.10.5-9
python-numpy 1.26.4-2
python-ordered-set 4.1.0-5
python-packaging 24.0-1
python-patiencediff 0.2.15-1
python-pillow 10.3.0-2
python-pip 24.0-2
python-pivy 0.6.9.a0-4
python-platformdirs 4.2.0-3
python-ply 3.11-13
python-pooch 1.8.2-1
python-protobuf 25.3-4
python-psutil 5.9.8-4
python-pycparser 2.22-2
python-pycups 2.0.4-2
python-pycurl 7.45.2-4
python-pygments 2.17.2-3
python-pyparsing 3.1.2-2
python-pyqt5 5.15.10-2
python-pyqt5-sip 12.13.0-2
python-pyrsistent 0.19.3-4
python-pyserial 3.5-6
python-pysmbc 1.0.25.1-3
python-pyusb 1.2.1-5
python-pywayland 0.4.17-2
python-pywlroots 0.17.0-1
python-referencing 0.35.1-1
python-reportlab 4.1.0-2
python-requests 2.32.3-1
python-rich 13.7.1-2
python-rpds-py 0.18.1-1
python-scipy 1.13.1-1
python-sentry_sdk 2.5.1-1
python-setuptools 1:69.0.3-6
python-shapely 2.0.3-2
python-shiboken2 5.15.12-1
python-shtab 1.7.1-1
python-sip4 4.19.25-5
python-six 1.16.0-9
python-slugify 8.0.4-2
python-smmap 1:5.0.1-2
python-spinners 0.0.24-5
python-systemd 235-3
python-termcolor 2.4.0-2
python-text-unidecode 1.3-11
python-tomli 2.0.1-4
python-tqdm 4.66.4-1
python-trove-classifiers 2024.5.22-1
python-typeguard 4.3.0-1
python-typing_extensions 4.12.2-1
python-tzlocal 1:5.2-2
python-uc-micro-py 1.0.3-2
python-urllib3 1.26.18-3
python-validate-pyproject 0.16-1
python-wheel 0.43.0-4
python-wxpython 1:4.2.1-2
python-xcffib 1.5.0-1
python-xkbcommon 1.0-2
python-xlib 0.33-3
python-yaml 6.0.1-3
qca-qt5 2.3.8-3
qca-qt6 2.3.8-3
qcoro-qt6 0.10.0-1
qhull 2020.2-4
qmk 1.1.5-2
qpdf 11.9.1-1
qqc2-breeze-style 6.0.5-1
qqc2-desktop-style 6.3.0-1
qqc2-desktop-style5 5.116.1-1
qrencode 4.1.1-2
qscintilla-qt5 2.14.1-2
qt5-3d 5.15.14-1
qt5-base 5.15.14+kde+r141-1
qt5-charts 5.15.14-1
qt5-datavis3d 5.15.14-1
qt5-declarative 5.15.14+kde+r28-1
qt5-doc 5.15.14-1
qt5-graphicaleffects 5.15.14-1
qt5-imageformats 5.15.14+kde+r7-1
qt5-location 5.15.14+kde+r7-1
qt5-multimedia 5.15.14+kde+r2-1
qt5-quickcontrols 5.15.14-1
qt5-quickcontrols2 5.15.14+kde+r5-1
qt5-remoteobjects 5.15.14-1
qt5-script 5.15.17-2
qt5-scxml 5.15.14-1
qt5-sensors 5.15.14-1
qt5-serialport 5.15.14-1
qt5-speech 5.15.14+kde+r1-1
qt5-svg 5.15.14+kde+r5-1
qt5-tools 5.15.14+kde+r4-1
qt5-translations 5.15.14-1
qt5-virtualkeyboard 5.15.14-1
qt5-wayland 5.15.14+kde+r58-1
qt5-webchannel 5.15.14+kde+r3-1
qt5-webengine 5.15.17-4
qt5-websockets 5.15.14+kde+r2-1
qt5-x11extras 5.15.14-1
qt5-xmlpatterns 5.15.14-1
qt6-5compat 6.7.1-1
qt6-base 6.7.1-4
qt6-declarative 6.7.1-1
qt6-multimedia 6.7.1-2
qt6-multimedia-ffmpeg 6.7.1-2
qt6-positioning 6.7.1-1
qt6-quick3d 6.7.1-1
qt6-quicktimeline 6.7.1-1
qt6-sensors 6.7.1-1
qt6-shadertools 6.7.1-1
qt6-speech 6.7.1-1
qt6-svg 6.7.1-1
qt6-tools 6.7.1-3
qt6-translations 6.7.1-1
qt6-virtualkeyboard 6.7.1-1
qt6-wayland 6.7.1-1
qt6-webchannel 6.7.1-1
qt6-webengine 6.7.1-1
qt6-websockets 6.7.1-1
qtile 0.26.0-1
ranger 1.9.3+720+g38bb8901-1
raptor 2.0.16-5
rasqal 1:0.9.33-7
rav1e 0.7.1-1
re2 1:20240601-1
readline 8.2.010-1
redland 1:1.0.17-9
reiserfsprogs 3.6.27-4
rhash 1.4.4-1
ripgrep 14.1.0-1
rofi 1.7.5-2
rpcbind 1.2.6-4
rpi-imager 1.8.5-3
rsync 3.3.0-2
rtkit 0.13-2
rtmpdump 1:2.4.r105.6f6bb13-1
rubberband 3.3.0-1
ruby 3.0.6-1
ruby-abbrev 0.1.0-4
ruby-base64 0.1.1-4
ruby-benchmark 0.2.0-4
ruby-bigdecimal 3.1.2-4
ruby-bundledgems 3.0.6-1
ruby-bundler 2.5.11-1
ruby-cgi 0.3.6-1
ruby-csv 3.2.5-4
ruby-date 3.2.2-4
ruby-delegate 0.2.0-4
ruby-did_you_mean 1.6.1-4
ruby-digest 3.1.1-1
ruby-drb 2.1.0-5
ruby-english 0.7.1-5
ruby-erb 4.0.2-2
ruby-etc 1.3.0-6
ruby-fcntl 1.0.1-4
ruby-fiddle 1.1.0-4
ruby-fileutils 1.6.0-4
ruby-find 0.1.1-4
ruby-forwardable 1.3.2-6
ruby-getoptlong 0.1.1-3
ruby-io-console 0.5.11-3
ruby-io-nonblock 0.1.0-3
ruby-io-wait 0.2.3-4
ruby-ipaddr 1.2.4-3
ruby-irb 1.4.2-1
ruby-json 2.7.1-1
ruby-logger 1.5.1-3
ruby-minitest 5.20.0-1
ruby-mutex_m 0.1.1-3
ruby-net-http 0.2.2-2
ruby-open-uri 0.2.0-3
ruby-power_assert 2.0.3-1
ruby-psych 4.0.6-1
ruby-racc 1.6.0-3
ruby-rake 13.0.6-1
ruby-rdoc 6.4.0-4
ruby-reline 0.3.1-2
ruby-rexml 3.2.6-1
ruby-ruby2_keywords 0.0.5-1
ruby-stdlib 3.0.6-1
ruby-stringio 3.0.2-4
ruby-test-unit 3.6.1-1
ruby-time 0.2.0-4
ruby-tmpdir 0.1.2-3
ruby-uri 0.12.1-1
rubygems 3.3.25-1
ruff 0.4.9-1
run-parts 5.17-1
runc 1.1.13-1
rustup 1.27.1-1
s-nail 14.9.24-2
samba 4.20.1-2
sane 1.3.1-1
sbc 2.0-1
sdbus-cpp 1.5.0-3
sddm 0.21.0-4
sddm-breath-theme 24.0.0-3
sddm-kcm 6.0.5-1
sdl2 2.30.3-1
seatd 0.8.0-1
sed 4.9-3
selene 0.27.1-1
semver 7.6.2-1
serd 0.32.2-1
shaderc 2024.1-1
shadow 4.15.1-2
shared-mime-info 2.4-1
shfmt 3.7.0-2
shiboken6 6.7.1-1
signon-kwallet-extension 24.05.1-1
signon-plugin-oauth2 0.25-3
signon-ui 0.17+20231016-2
signond 8.61-3
sip4 4.19.25-5
skanlite 24.05.1-1
slang 2.3.3-2
slock 1.5-3
smartmontools 7.4-1
smbclient 4.20.1-2
snapd 2.63-1
snappy 1.1.10-1
sndio 1.9.0-2
socat 1.8.0.0-2
sof-firmware 2024.03-1
solid 6.3.0-1
solid5 5.116.0-1
sonnet 6.3.0-1
sonnet5 5.116.0-1
soqt 1.6.1-1
sord 0.16.16-1
sound-theme-freedesktop 0.8-5
soundtouch 2.3.3-1
spandsp 0.0.6-5
spdlog 1.14.1-1
spectacle 24.05.1-1
spectre-meltdown-checker 0.46+23+g0f2edb1-1
speex 1.2.1-1
speexdsp 1.2.1-1
spirv-tools 2024.2-1
sqlite 3.46.0-1
squashfs-tools 4.6.1-1
squashfuse 0.5.2-1
sratom 0.6.16-1
srt 1.5.3-1
sshfs 3.7.3-1
starship 1.19.0-1
startup-notification 0.12-8
stoken 0.92-4
stylua 0.20.0-3
sudo 1.9.15.p5-1
svt-av1 2.1.0-1
svt-hevc 1.5.1-3
sway 1:1.9-3
swaybg 1.2.1-1
syndication 6.3.0-1
syndication5 5.116.0-1
syntax-highlighting 6.3.0-1
syntax-highlighting5 5.116.0-1
sysfsutils 2.1.1-1
system-config-printer 1.5.18-4
systemd 256.1-1
systemd-kcm 1.2.1-8
systemd-libs 256.1-1
systemd-sysvcompat 256.1-1
systemsettings 6.0.5-1
taglib 2.0.1-1
talloc 2.4.2-3
tar 1.35-2
tcl 8.6.14-4
tdb 1.4.10-3
terminus-font 4.49.1-6
tevent 1:0.16.1-3
texinfo 7.1-2
thin-provisioning-tools 1.0.12-1
threadweaver 6.3.0-1
threadweaver5 5.116.0-1
tig 2.5.10-1
timeshift 24.06.1-1
timeshift-autosnap-manjaro 0.10-1
tk 8.6.14-3
tldr 3.2.0-3
tlp 1.6.1-1
tlpui 1.6.5-3
tmux 3.4-8
tomlplusplus 3.4.0-1
tpm2-tss 4.0.1-1
tracker3 3.7.3-2
tree 2.1.1-1
tree-sitter 0.22.6-1
tree-sitter-bash 0.21.0-2
tree-sitter-c 0.21.4-1
tree-sitter-lua 0.1.0-2
tree-sitter-markdown 0.2.3-2
tree-sitter-python 0.21.0-2
tree-sitter-query 0.3.0-1
tree-sitter-vimdoc 2.5.1-2
tslib 1.23-1
ttf-bitstream-vera 1.10-15
ttf-dejavu 2.37+18+g9b5d1b2f-7
ttf-droid 20121017-10
ttf-fira-code 6.2-2
ttf-font-awesome 6.5.2-1
